FIPS,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE_MALE,WHITE_FEMALE,BLACK_MALE,BLACK_FEMALE,INDIAN_MALE,INDIAN_FEMALE,ASIAN_MALE,ASIAN_FEMALE,NATIVE_MALE,NATIVE_FEMALE,TWO_OR_MORE_MALE,TWO_OR_MORE_FEMALE,WHITE_COMBINATION_MALE,WHITE_COMBINATION_FEMALE,BLACK_COMBINATION_MALE,BLACK_COMBINATION_FEMALE,INDIAN_COMBINATION_MALE,INDIAN_COMBINATION_FEMALE,ASIAN_COMBINATION_MALE,ASIAN_COMBINATION_FEMALE,NATIVE_COMBINATION_MALE,NATIVE_COMBINATION_FEMALE,HISPANIC_MALE,HISPANIC_FEMALE
26001,2017,25-29,361,194,167,187,157,1,0,1,5,1,1,0,0,4,4,191,161,2,1,3,7,1,1,1,1,2,5
26001,2017,30-34,332,161,171,155,167,3,1,1,0,1,3,0,0,1,0,156,167,4,1,1,0,1,3,0,0,4,7
26001,2017,35-39,386,196,190,187,184,4,3,0,0,3,1,0,0,2,2,189,186,4,4,1,1,4,1,0,0,5,1
26001,2017,40-44,392,182,210,178,198,1,1,0,2,1,6,0,1,2,2,180,200,1,2,2,2,1,7,0,1,3,6
26001,2017,45-49,517,268,249,263,239,0,2,2,5,0,1,0,0,3,2,266,240,1,3,3,7,1,1,0,0,6,9
26001,2017,50-54,721,361,360,359,341,0,5,2,5,0,2,0,1,0,6,359,347,0,8,2,8,0,2,0,1,5,4
26001,2017,55-59,943,455,488,438,475,4,3,4,5,1,2,1,0,7,3,445,478,5,3,9,8,2,2,1,0,3,4
26001,2017,60-64,1122,577,545,572,537,0,0,1,3,0,3,0,0,4,2,575,538,0,1,5,4,1,4,0,0,1,4
26001,2017,65-69,1080,556,524,547,516,0,0,6,2,0,1,0,0,3,5,550,521,0,2,8,5,1,2,0,0,8,5
26001,2017,70-74,955,483,472,480,467,0,0,3,0,0,3,0,0,0,2,480,469,0,0,3,2,0,3,0,0,1,2
26001,2017,75-79,838,447,391,445,388,0,0,0,2,0,0,0,0,2,1,447,389,0,1,1,2,1,0,0,0,2,3
26001,2017,80-84,447,215,232,215,227,0,1,0,0,0,1,0,0,0,3,215,230,0,1,0,2,0,2,0,0,2,1
26001,2017,85+,378,151,227,146,226,0,0,1,0,0,0,0,0,4,1,150,227,1,0,4,1,0,0,0,0,0,1
26001,2018,20-24,377,203,174,189,163,2,4,5,1,0,0,0,0,7,6,194,169,5,8,9,2,1,1,1,0,5,6
26001,2018,25-29,391,222,169,212,159,2,0,1,3,1,0,0,1,6,6,218,164,3,1,5,7,2,1,0,2,5,5
26001,2018,30-34,327,157,170,151,163,4,2,1,1,0,4,0,0,1,0,152,163,4,2,2,1,0,4,0,0,5,5
26001,2018,35-39,402,196,206,185,199,6,3,0,0,5,1,0,0,0,3,185,202,6,5,0,1,5,2,0,0,4,3
26001,2018,40-44,379,193,186,188,177,1,1,0,2,1,5,0,0,3,1,191,178,1,1,3,3,1,5,0,0,3,6
26001,2018,45-49,515,253,262,249,251,0,2,1,3,0,2,0,1,3,3,252,254,1,5,3,3,0,2,0,1,4,10
26001,2018,50-54,704,361,343,359,322,0,5,2,7,0,3,0,1,0,5,359,327,0,5,2,11,0,4,0,1,10,4
26001,2018,55-59,920,441,479,424,469,4,1,4,4,1,2,1,0,7,3,431,472,4,1,9,6,3,3,1,0,2,5
26001,2018,60-64,1174,599,575,593,563,0,2,2,4,0,3,0,0,4,3,597,566,2,3,6,6,0,3,0,0,4,3
26001,2018,65-69,1072,540,532,531,526,0,0,5,2,0,1,0,0,4,3,535,529,1,1,8,5,0,1,0,0,6,7
26001,2018,70-74,957,496,461,493,454,0,0,3,0,0,3,0,0,0,4,493,458,0,0,3,2,0,4,0,1,3,2
26001,2018,75-79,863,450,413,448,409,0,0,1,2,0,0,0,0,1,2,449,411,0,1,1,2,1,1,0,0,2,4
26001,2018,80-84,470,237,233,236,229,0,1,0,0,0,1,0,0,1,2,237,231,0,1,1,2,0,1,0,0,2,1
26001,2018,85+,379,150,229,145,228,0,0,1,0,0,0,0,0,4,1,148,229,1,1,5,0,0,0,0,0,0,1
26001,2019,20-24,377,203,174,191,166,1,4,5,1,0,0,0,0,6,3,196,169,3,5,6,3,3,0,1,0,5,4
26001,2019,25-29,412,225,187,213,176,3,2,2,3,1,0,0,0,6,6,219,181,5,5,5,5,2,2,0,0,4,6
26001,2019,30-34,347,182,165,172,157,4,2,2,1,0,4,1,0,3,1,175,158,5,2,3,2,1,4,1,0,6,4
26001,2019,35-39,401,209,192,201,185,4,1,0,0,4,1,0,0,0,5,201,190,4,4,0,1,4,2,0,0,6,5
26001,2019,40-44,394,187,207,183,197,1,3,0,2,2,4,0,0,1,1,184,198,1,3,0,2,3,4,0,1,5,1
26001,2019,45-49,490,232,258,225,247,2,2,1,2,0,3,0,1,4,3,229,250,3,3,3,5,1,3,0,1,3,8
26001,2019,50-54,679,348,331,347,314,0,4,1,6,0,3,0,1,0,3,347,317,0,5,1,9,0,3,0,1,8,4
26001,2019,55-59,914,444,470,429,456,4,2,5,5,1,2,1,0,4,5,433,461,4,4,9,8,1,3,1,0,5,6
26001,2019,60-64,1183,592,591,581,577,0,3,2,4,1,2,0,0,8,5,589,582,0,5,10,7,1,2,0,0,2,7
26001,2019,65-69,1096,548,548,540,540,0,0,5,3,0,3,0,0,3,2,543,542,0,0,7,5,1,3,0,0,8,7
26001,2019,70-74,972,509,463,504,456,0,0,3,0,0,2,0,0,2,5,506,461,0,1,5,4,0,2,0,0,4,3
26001,2019,75-79,840,430,410,428,406,0,0,1,1,0,1,0,0,1,2,429,407,0,0,2,1,0,3,0,1,2,4
26001,2019,80-84,515,270,245,269,241,0,0,0,1,0,1,0,0,1,2,270,242,0,1,0,2,1,2,0,0,1,1
26001,2019,85+,390,155,235,150,232,0,1,1,0,0,0,0,0,4,2,154,233,0,2,5,2,0,0,0,0,1,1
26003,2016,20-24,479,328,151,178,123,116,3,20,14,3,1,0,0,11,10,188,133,121,5,27,21,3,2,0,0,6,5
26003,2016,25-29,499,351,148,193,125,135,0,14,12,4,0,0,1,5,10,198,135,136,4,17,19,5,0,0,1,8,5
26003,2016,30-34,532,369,163,213,137,132,2,20,11,0,2,0,0,4,11,217,148,133,5,23,18,0,3,0,0,4,5
26003,2016,35-39,526,314,212,208,192,90,0,9,12,4,2,0,0,3,6,211,197,90,2,10,17,6,2,0,0,8,0
26003,2016,40-44,480,295,185,212,169,68,1,8,11,0,1,0,0,7,3,218,172,70,2,14,13,0,1,0,0,4,6
26003,2016,45-49,548,319,229,250,213,48,0,13,7,0,0,0,0,8,9,258,222,50,3,18,12,1,1,0,0,5,3
26003,2016,50-54,671,365,306,312,284,28,0,20,10,0,2,0,0,5,10,317,294,28,2,24,19,1,2,0,0,2,4
26003,2016,55-59,773,364,409,332,381,13,2,13,15,1,5,0,0,5,6,337,384,15,4,15,20,2,6,0,1,2,3
26003,2016,60-64,844,443,401,415,371,9,0,14,11,0,1,0,0,5,18,420,389,11,2,17,28,0,1,0,0,1,4
26003,2016,65-69,755,396,359,376,341,3,0,12,10,0,1,0,0,5,7,380,348,4,1,17,15,0,2,0,0,0,3
26003,2016,70-74,542,280,262,269,247,1,0,8,11,0,0,0,0,2,4,271,251,1,2,10,13,0,0,0,0,0,2
26003,2016,75-79,394,205,189,196,178,0,0,6,8,1,0,0,0,2,3,198,181,2,1,6,10,1,0,0,0,1,0
26003,2016,80-84,266,121,145,117,138,0,0,3,7,0,0,0,0,1,0,118,138,0,0,3,7,1,0,0,0,0,1
26003,2016,85+,276,100,176,95,163,0,0,4,4,0,0,0,0,1,9,96,172,0,7,5,6,0,0,0,0,0,0
26003,2017,20-24,485,346,139,196,120,113,2,21,11,3,1,0,0,13,5,209,125,115,2,32,15,3,2,0,0,9,2
26003,2017,25-29,521,359,162,201,141,136,1,12,11,4,1,0,1,6,7,207,148,136,3,17,16,4,1,1,1,6,6
26003,2017,30-34,518,360,158,212,132,131,1,12,11,1,2,0,0,4,12,216,144,133,3,14,20,2,3,0,0,2,5
26003,2017,35-39,529,325,204,217,185,90,0,9,10,4,2,0,0,5,7,222,192,92,2,11,16,5,2,0,0,7,2
26003,2017,40-44,482,288,194,211,177,65,1,8,10,0,0,0,0,4,6,215,183,65,3,11,13,1,1,0,0,5,6
26003,2017,45-49,512,309,203,236,185,49,0,15,11,0,1,0,0,9,6,244,191,51,2,20,15,2,1,1,0,5,2
26003,2017,50-54,648,344,304,296,280,28,0,14,9,0,2,0,0,6,13,301,293,30,3,19,19,0,2,0,0,2,4
26003,2017,55-59,778,378,400,343,377,13,2,17,13,1,4,0,0,4,4,347,380,15,3,17,16,3,5,0,0,2,2
26003,2017,60-64,848,432,416,401,381,8,0,17,14,0,3,0,0,6,18,407,399,8,2,22,28,0,5,1,0,1,4
26003,2017,65-69,769,412,357,395,337,4,0,7,11,0,1,0,0,6,8,401,345,4,1,13,17,0,2,0,0,0,3
26003,2017,70-74,578,303,275,289,261,1,0,12,9,0,0,0,0,1,5,290,266,1,3,13,11,0,0,0,0,0,1
26003,2017,75-79,402,208,194,199,181,0,0,5,9,1,0,0,0,3,4,202,185,1,2,6,12,2,0,0,0,1,1
26003,2017,80-84,268,124,144,120,139,0,0,4,5,0,0,0,0,0,0,120,139,0,0,4,5,0,0,0,0,0,1
26003,2017,85+,265,96,169,90,155,0,0,4,5,0,0,0,0,2,9,92,164,1,7,5,6,0,0,0,1,0,0
26003,2018,20-24,483,347,136,197,112,112,3,22,13,3,1,0,0,13,7,210,119,115,6,31,17,3,1,1,0,12,5
26003,2018,25-29,509,350,159,192,136,134,1,13,13,3,0,0,1,8,8,200,143,134,2,20,19,4,1,0,2,6,6
26003,2018,30-34,518,351,167,200,143,133,0,12,14,3,1,0,0,3,9,203,152,135,3,13,20,3,1,0,0,3,6
26003,2018,35-39,535,342,193,237,173,90,1,7,8,4,2,0,0,4,9,241,182,92,4,8,14,5,3,0,0,8,3
26003,2018,40-44,489,295,194,217,177,65,0,10,10,0,1,0,0,3,6,220,183,65,1,13,15,0,1,0,0,7,5
26003,2018,45-49,490,291,199,222,178,49,1,12,12,0,1,0,0,8,7,230,184,50,4,18,17,1,1,0,0,3,5
26003,2018,50-54,606,318,288,273,265,28,0,13,11,0,2,0,0,4,10,277,275,29,1,16,19,1,3,0,0,3,4
26003,2018,55-59,763,387,376,350,358,13,2,18,10,0,3,0,0,6,3,356,361,15,2,20,13,2,3,0,0,3,2
26003,2018,60-64,830,417,413,384,379,8,0,19,15,1,3,0,0,5,16,388,395,9,1,22,30,2,3,1,0,1,4
26003,2018,65-69,796,416,380,401,363,2,0,7,8,0,2,0,0,6,7,407,370,3,1,10,14,2,2,0,0,0,4
26003,2018,70-74,590,319,271,302,253,2,0,13,12,0,0,0,0,2,6,304,259,2,4,15,13,0,1,0,0,0,1
26003,2018,75-79,412,217,195,205,182,1,0,6,10,1,0,0,0,4,3,207,185,3,0,10,12,1,1,0,0,0,1
26003,2018,80-84,293,139,154,135,147,0,0,4,6,0,0,0,0,0,1,135,148,0,0,4,6,0,1,0,0,1,0
26003,2018,85+,256,97,159,91,144,0,0,4,6,0,0,0,0,2,9,92,153,1,8,6,7,0,0,0,0,0,0
26003,2019,20-24,492,339,153,186,133,112,2,21,12,6,0,0,0,14,6,200,139,117,2,30,18,7,0,0,0,12,7
26003,2019,25-29,510,360,150,199,128,133,2,18,14,2,1,0,1,8,4,207,132,135,3,23,17,3,1,0,1,6,6
26003,2019,30-34,536,353,183,200,159,133,0,9,13,4,1,0,0,7,10,207,168,135,3,13,20,5,1,0,1,8,7
26003,2019,35-39,539,352,187,245,167,89,1,12,9,2,1,0,0,4,9,249,176,90,5,14,13,3,2,0,0,11,3
26003,2019,40-44,487,291,196,214,179,66,0,6,9,2,2,0,0,3,6,217,183,67,3,7,13,3,3,0,0,5,3
26003,2019,45-49,486,286,200,220,180,49,1,10,12,0,1,0,0,7,6,227,186,50,3,15,16,1,1,0,0,2,7
26003,2019,50-54,569,295,274,251,253,28,0,11,11,0,2,0,0,5,8,256,261,31,0,12,18,1,3,0,0,4,2
26003,2019,55-59,728,381,347,345,330,11,1,19,7,0,1,0,0,6,8,351,338,12,2,23,12,0,2,1,1,3,4
26003,2019,60-64,843,409,434,375,400,12,1,14,15,1,4,0,0,7,14,381,414,13,4,21,26,1,4,0,0,0,4
26003,2019,65-69,797,405,392,384,370,2,0,13,11,0,3,0,0,6,8,389,378,3,0,17,19,2,3,0,0,1,2
26003,2019,70-74,611,333,278,317,261,2,0,12,10,0,0,0,0,2,7,319,268,2,2,14,14,0,1,0,0,0,3
26003,2019,75-79,427,227,200,216,187,1,0,6,11,1,0,0,0,3,2,219,189,2,0,8,12,1,1,0,0,0,1
26003,2019,80-84,284,137,147,132,138,0,1,4,6,0,0,0,0,1,2,133,140,0,1,5,8,0,0,0,0,1,0
26003,2019,85+,251,88,163,82,147,0,0,4,7,0,0,0,0,2,9,84,155,0,8,6,9,0,0,0,0,0,0
26005,2016,20-24,6604,3383,3221,3134,2991,103,68,30,28,40,45,1,3,75,86,3205,3074,141,107,59,66,50,58,4,6,363,343
26005,2016,25-29,6605,3380,3225,3193,3038,71,59,33,26,32,44,0,0,51,58,3238,3093,91,85,58,56,44,52,2,1,286,262
26005,2016,30-34,6781,3375,3406,3209,3216,59,45,26,33,35,52,1,2,45,58,3252,3272,74,63,52,65,41,64,1,3,302,267
26005,2016,35-39,6907,3460,3447,3280,3293,71,46,30,28,26,38,2,1,51,41,3327,3330,87,60,56,54,38,43,6,2,304,286
26005,2016,40-44,6743,3402,3341,3288,3195,47,48,20,23,23,34,0,3,24,38,3311,3232,53,57,36,47,27,40,0,4,256,267
26005,2016,45-49,7697,3800,3897,3685,3716,41,46,29,28,28,71,2,0,15,36,3700,3747,44,52,38,52,30,78,3,4,230,211
26005,2016,50-54,8389,4258,4131,4112,4001,35,35,45,29,24,32,1,0,41,34,4150,4031,41,42,73,57,30,38,5,1,189,176
26005,2016,55-59,8850,4441,4409,4312,4296,57,24,23,40,10,13,0,1,39,35,4346,4327,62,32,54,67,16,18,3,3,147,157
26005,2016,60-64,7744,3822,3922,3738,3841,33,25,26,17,10,13,0,1,15,25,3753,3865,35,30,37,38,11,14,1,2,115,123
26005,2016,65-69,6411,3160,3251,3073,3186,35,10,18,17,10,14,1,1,23,23,3094,3206,40,14,36,37,13,16,2,1,107,79
26005,2016,70-74,4536,2213,2323,2161,2246,21,33,9,14,9,11,0,0,13,19,2174,2263,22,35,19,30,11,14,0,1,49,54
26005,2016,75-79,3011,1362,1649,1333,1608,12,18,6,6,4,5,0,0,7,12,1340,1619,15,19,9,17,5,6,0,0,32,35
26005,2016,80-84,1951,876,1075,854,1048,7,13,8,3,1,3,2,0,4,8,858,1055,8,14,11,10,1,4,2,1,18,15
26005,2016,85+,1953,676,1277,666,1245,3,17,4,1,2,5,0,0,1,9,667,1254,3,18,5,10,2,5,0,1,12,21
26005,2017,20-24,6574,3396,3178,3157,2954,79,59,35,29,30,52,1,5,94,79,3247,3030,123,96,73,59,43,65,5,8,367,346
26005,2017,25-29,6940,3498,3442,3280,3236,78,57,26,25,54,49,0,0,60,75,3336,3307,102,90,53,60,65,59,2,3,300,278
26005,2017,30-34,6827,3406,3421,3217,3234,80,43,24,33,35,48,0,2,50,61,3264,3293,92,62,51,62,49,63,5,4,284,263
26005,2017,35-39,7064,3579,3485,3386,3302,74,51,31,33,29,50,5,3,54,46,3437,3344,91,68,60,63,40,55,7,5,302,304
26005,2017,40-44,6702,3344,3358,3216,3226,54,41,26,25,20,28,0,2,28,36,3239,3257,59,53,43,49,30,35,3,2,262,262
26005,2017,45-49,7595,3782,3813,3653,3618,49,53,28,28,29,75,2,1,21,38,3673,3651,52,65,43,56,33,78,2,4,234,234
26005,2017,50-54,8323,4222,4101,4093,3961,36,35,39,22,24,48,0,0,30,35,4120,3995,43,44,63,50,28,51,0,1,207,183
26005,2017,55-59,8775,4369,4406,4233,4297,51,20,32,39,15,18,1,1,37,31,4265,4325,58,25,62,63,21,23,3,2,150,154
26005,2017,60-64,7967,3966,4001,3876,3912,34,28,27,18,8,13,0,1,21,29,3894,3938,36,34,44,41,12,16,1,1,129,133
26005,2017,65-69,6588,3216,3372,3133,3302,40,16,14,22,9,14,1,1,19,17,3151,3319,42,17,27,35,13,17,2,1,95,86
26005,2017,70-74,4809,2394,2415,2335,2347,22,24,12,11,11,12,0,0,14,21,2348,2367,24,26,23,28,13,13,0,2,70,57
26005,2017,75-79,3209,1438,1771,1404,1723,13,21,5,8,4,6,0,0,12,13,1414,1736,17,23,14,20,6,6,0,0,27,37
26005,2017,80-84,2003,893,1110,871,1075,6,15,9,3,1,4,2,0,4,13,874,1088,7,15,13,13,1,7,2,0,21,12
26005,2017,85+,1956,686,1270,676,1239,2,16,5,2,2,4,0,0,1,9,677,1246,3,17,5,9,2,5,0,2,10,21
26005,2018,20-24,6470,3330,3140,3075,2884,78,72,33,29,41,62,1,5,102,88,3168,2967,132,118,66,65,59,74,7,7,385,357
26005,2018,25-29,7073,3610,3463,3363,3243,104,63,32,19,41,52,2,1,68,85,3424,3323,132,102,63,58,55,64,5,5,328,300
26005,2018,30-34,6929,3455,3474,3278,3284,78,41,14,33,35,46,0,2,50,68,3324,3350,97,68,41,68,44,58,2,6,268,251
26005,2018,35-39,7145,3590,3555,3407,3365,57,54,29,37,30,52,2,0,65,47,3470,3408,79,72,60,63,45,60,4,2,285,287
26005,2018,40-44,6761,3392,3369,3235,3223,75,43,31,25,22,34,0,1,29,43,3259,3265,85,52,50,51,26,43,1,4,259,279
26005,2018,45-49,7452,3739,3713,3618,3523,47,57,16,24,33,71,1,3,24,35,3641,3554,51,66,30,47,40,79,1,6,248,237
26005,2018,50-54,7982,4012,3970,3890,3815,35,36,34,24,24,62,1,0,28,33,3916,3845,40,41,53,47,30,67,2,4,213,195
26005,2018,55-59,8844,4431,4413,4285,4280,46,27,37,45,22,25,1,1,40,35,4322,4311,53,32,64,73,32,32,4,4,173,152
26005,2018,60-64,8186,4069,4117,3961,4037,43,17,36,21,7,15,0,0,22,27,3981,4061,48,22,54,43,12,18,3,1,132,141
26005,2018,65-69,6802,3327,3475,3240,3403,39,18,17,24,11,13,1,3,19,14,3257,3417,42,21,29,36,16,13,2,3,94,96
26005,2018,70-74,4937,2415,2522,2356,2455,25,21,10,13,10,15,0,0,14,18,2370,2473,25,23,22,27,12,16,0,1,76,58
26005,2018,75-79,3460,1585,1875,1546,1835,14,19,5,5,6,3,1,0,13,13,1557,1848,16,19,17,17,7,4,1,0,25,41
26005,2018,80-84,2091,948,1143,927,1098,7,18,8,5,0,8,2,0,4,14,930,1110,8,20,11,18,1,9,3,0,25,17
26005,2018,85+,1975,703,1272,690,1236,2,17,7,3,3,6,0,0,1,10,691,1246,3,18,8,11,3,6,0,1,13,21
26005,2019,20-24,6466,3306,3160,3066,2922,61,68,30,33,43,52,2,4,104,81,3164,3001,115,110,62,64,65,63,9,5,379,352
26005,2019,25-29,7171,3674,3497,3422,3267,109,55,29,24,41,55,2,2,71,94,3486,3353,138,96,62,67,56,71,3,4,353,344
26005,2019,30-34,7100,3508,3592,3316,3378,80,55,18,29,38,54,0,2,56,74,3369,3448,96,82,48,65,50,67,2,5,284,266
26005,2019,35-39,7305,3663,3642,3480,3451,63,49,29,40,31,47,2,1,58,54,3536,3501,78,67,57,64,48,60,5,5,295,277
26005,2019,40-44,6813,3439,3374,3281,3230,68,38,29,24,23,39,0,1,38,42,3316,3267,79,54,48,52,32,46,3,3,284,310
26005,2019,45-49,7249,3654,3595,3528,3411,55,58,18,23,30,65,1,3,22,35,3548,3443,59,68,32,44,34,70,4,6,265,228
26005,2019,50-54,7797,3914,3883,3788,3728,46,33,34,21,21,66,1,1,24,34,3811,3759,52,42,50,48,25,71,1,4,213,215
26005,2019,55-59,8887,4427,4460,4273,4327,48,26,39,36,28,37,1,0,38,34,4307,4360,52,31,68,61,35,42,5,3,189,158
26005,2019,60-64,8428,4234,4194,4120,4097,42,21,38,35,6,14,0,1,28,26,4144,4121,47,27,61,53,10,18,4,1,142,144
26005,2019,65-69,6954,3409,3545,3328,3478,39,19,13,25,11,11,2,3,16,9,3342,3487,42,19,26,32,13,13,2,3,97,99
26005,2019,70-74,5155,2495,2660,2432,2591,25,18,13,12,11,15,0,1,14,23,2445,2613,26,21,25,31,12,17,1,2,83,62
26005,2019,75-79,3665,1708,1957,1663,1908,15,23,5,9,7,6,1,0,17,11,1680,1919,16,25,19,17,8,7,2,0,32,48
26005,2019,80-84,2175,965,1210,947,1167,7,17,7,5,0,7,2,0,2,14,949,1180,7,19,9,16,0,9,2,0,19,18
26005,2019,85+,2019,747,1272,732,1235,3,16,7,3,3,5,0,0,2,13,734,1246,3,19,9,15,3,6,0,1,20,23
26007,2016,20-24,1549,806,743,777,715,4,8,2,6,12,6,1,0,10,8,786,723,11,12,6,10,12,6,1,1,15,16
26007,2016,25-29,1441,747,694,725,677,5,3,2,3,6,4,0,0,9,7,733,684,8,5,7,8,8,4,0,0,18,10
26007,2016,30-34,1450,733,717,699,695,8,0,5,3,7,9,2,0,12,10,711,704,11,3,13,10,8,10,2,0,21,10
26007,2016,35-39,1536,786,750,756,718,5,3,7,14,9,6,1,1,8,8,764,725,7,6,12,19,12,7,1,1,13,13
26007,2016,40-44,1522,758,764,738,743,7,6,5,6,4,7,0,0,4,2,741,745,7,8,9,6,5,7,0,0,12,10
26007,2016,45-49,1652,794,858,772,833,6,4,3,9,6,6,2,1,5,5,777,838,8,5,4,12,8,7,2,1,8,9
26007,2016,50-54,2185,1068,1117,1038,1097,3,0,6,7,11,7,1,1,9,5,1047,1102,3,1,13,12,12,7,2,1,8,10
26007,2016,55-59,2540,1256,1284,1233,1263,5,1,7,5,6,7,0,0,5,8,1237,1271,6,2,10,11,7,9,1,0,9,7
26007,2016,60-64,2335,1134,1201,1120,1180,1,4,7,3,1,5,0,1,5,8,1125,1188,2,7,10,9,2,5,0,1,8,4
26007,2016,65-69,2015,992,1023,981,1014,2,2,2,1,2,2,1,0,4,4,984,1016,5,4,5,5,2,2,1,0,6,4
26007,2016,70-74,1493,743,750,739,739,1,0,0,2,2,5,0,0,1,4,740,743,1,0,1,5,2,6,0,0,2,3
26007,2016,75-79,1151,527,624,516,619,1,1,3,2,2,0,0,0,5,2,521,621,2,1,7,4,2,0,0,0,3,5
26007,2016,80-84,840,353,487,352,487,1,0,0,0,0,0,0,0,0,0,352,487,1,0,0,0,0,0,0,0,4,5
26007,2016,85+,890,296,594,294,585,0,2,0,2,0,3,0,0,2,2,296,587,0,2,2,4,0,3,0,0,1,5
26007,2017,20-24,1458,757,701,729,666,3,8,2,8,11,7,1,0,11,12,740,678,7,14,9,12,11,9,1,0,18,10
26007,2017,25-29,1517,784,733,765,711,5,7,1,4,7,4,0,0,6,7,770,717,7,10,3,8,8,4,2,1,18,12
26007,2017,30-34,1391,709,682,677,658,8,2,5,4,6,8,2,0,11,10,687,667,10,3,13,11,9,10,3,1,15,13
26007,2017,35-39,1575,817,758,776,732,8,2,7,11,13,4,1,1,12,8,786,738,12,5,15,17,14,4,2,2,18,12
26007,2017,40-44,1458,722,736,706,706,6,6,4,13,2,6,0,0,4,5,710,711,6,8,6,15,4,7,0,0,9,6
26007,2017,45-49,1663,806,857,784,829,5,5,3,9,7,9,2,0,5,5,789,834,7,7,6,12,7,9,2,0,7,13
26007,2017,50-54,2034,994,1040,963,1026,4,0,11,6,7,5,0,1,9,2,971,1028,6,1,18,7,8,5,0,1,10,9
26007,2017,55-59,2466,1211,1255,1187,1230,5,1,4,6,10,7,1,1,4,10,1191,1239,5,5,5,13,11,8,3,1,11,6
26007,2017,60-64,2438,1184,1254,1165,1236,1,2,9,3,2,5,0,0,7,8,1172,1243,1,5,14,8,3,6,1,0,4,6
26007,2017,65-69,2011,998,1013,988,1000,2,3,3,1,1,3,1,1,3,5,991,1005,2,5,4,5,3,3,1,1,8,6
26007,2017,70-74,1559,775,784,769,774,1,0,0,2,3,4,0,0,2,4,771,778,2,1,0,5,4,4,0,0,1,3
26007,2017,75-79,1175,528,647,518,643,1,1,2,1,2,1,0,0,5,1,523,644,2,2,5,1,3,1,0,0,3,4
26007,2017,80-84,830,359,471,357,469,1,0,1,1,0,0,0,0,0,1,357,470,1,0,1,2,0,0,0,0,3,5
26007,2017,85+,880,301,579,299,570,0,2,0,2,0,3,0,0,2,2,301,572,1,2,1,3,0,3,0,1,2,6
26007,2018,20-24,1384,714,670,685,631,6,9,3,8,8,5,2,1,10,16,695,647,10,18,7,14,8,6,4,1,23,10
26007,2018,25-29,1586,827,759,799,738,3,9,2,5,11,1,0,0,12,6,811,744,6,13,10,7,12,1,0,0,18,13
26007,2018,30-34,1405,741,664,705,636,11,3,6,3,4,10,2,0,13,12,717,648,14,6,16,11,6,11,2,1,17,13
26007,2018,35-39,1598,819,779,776,754,8,2,7,8,14,3,1,1,13,11,789,764,14,7,14,15,15,4,1,2,20,13
26007,2018,40-44,1472,724,748,703,723,10,5,4,11,2,5,0,0,5,4,708,727,10,5,9,14,2,6,0,0,10,7
26007,2018,45-49,1634,797,837,781,800,4,8,4,13,4,10,0,0,4,6,785,806,5,11,6,16,5,10,0,0,10,13
26007,2018,50-54,1933,954,979,920,965,5,0,9,9,9,4,2,1,9,0,929,965,6,0,16,9,10,4,2,1,8,7
26007,2018,55-59,2404,1176,1228,1151,1209,6,0,4,5,9,6,1,1,5,7,1156,1215,8,2,6,12,10,6,1,1,10,7
26007,2018,60-64,2484,1218,1266,1198,1245,1,3,10,2,3,7,0,0,6,9,1204,1254,3,4,15,9,4,8,0,0,7,6
26007,2018,65-69,2037,984,1053,975,1040,1,2,3,2,1,3,1,1,3,5,978,1045,1,4,5,5,2,3,1,1,7,3
26007,2018,70-74,1641,816,825,807,814,2,1,1,2,3,4,0,0,3,4,810,818,2,2,4,4,3,5,0,0,2,3
26007,2018,75-79,1219,554,665,547,658,1,1,1,2,2,2,0,0,3,2,550,659,2,2,4,4,2,2,0,0,1,4
26007,2018,80-84,850,368,482,363,480,1,0,2,1,0,0,0,0,2,1,365,481,1,0,4,1,0,1,0,0,5,6
26007,2018,85+,851,286,565,284,555,0,3,0,2,0,3,0,0,2,2,286,557,1,4,1,3,0,3,0,0,2,5
26007,2019,20-24,1356,710,646,685,600,4,12,5,11,5,4,2,0,9,19,694,619,9,21,8,19,6,6,2,0,25,10
26007,2019,25-29,1620,837,783,809,767,5,5,2,2,9,2,0,0,12,7,819,772,12,9,8,5,10,4,0,0,17,15
26007,2019,30-34,1425,772,653,741,628,10,3,4,3,5,7,0,0,12,12,752,640,12,7,12,8,8,9,0,1,16,13
26007,2019,35-39,1604,816,788,772,763,8,2,3,5,16,4,3,1,14,13,786,775,9,7,10,12,21,6,4,1,23,18
26007,2019,40-44,1497,746,751,721,726,11,3,7,12,2,5,0,0,5,5,726,730,12,4,9,15,4,6,0,1,11,7
26007,2019,45-49,1624,807,817,789,780,6,10,5,12,2,10,0,0,5,5,794,785,7,11,8,16,3,10,0,0,11,13
26007,2019,50-54,1736,841,895,811,881,6,1,7,9,7,3,1,0,9,1,820,881,8,2,13,10,8,3,1,0,7,4
26007,2019,55-59,2381,1154,1227,1127,1209,5,0,7,4,11,8,0,1,4,5,1131,1214,6,1,9,7,11,9,1,1,8,9
26007,2019,60-64,2512,1227,1285,1205,1257,1,5,11,5,3,7,0,0,7,11,1212,1268,1,7,18,13,3,8,0,0,11,8
26007,2019,65-69,2110,1035,1075,1023,1059,1,2,5,3,2,4,1,1,3,6,1026,1064,1,3,7,9,3,4,1,1,6,4
